split,class_name,label,path,file_name,width,height,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,mode
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0220-0001.jpeg,IM-0220-0001.jpeg,1484,1399,1.0607576840600428,122.86364008562143,66.30634914810655,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0608-0001-0002.jpeg,IM-0608-0001-0002.jpeg,1580,1604,0.9850374064837906,143.12235668739544,61.662212458044216,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0875-0001.jpeg,NORMAL2-IM-0875-0001.jpeg,2094,1912,1.0951882845188285,114.65851151726591,65.80970119784986,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0448-0001.jpeg,NORMAL2-IM-0448-0001.jpeg,1774,1225,1.4481632653061225,130.02133630904447,66.37549187524122,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0160-0001.jpeg,IM-0160-0001.jpeg,1750,1314,1.3318112633181127,128.579742987606,54.69844758425079,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0531-0001-0001.jpeg,IM-0531-0001-0001.jpeg,1882,1353,1.3909830007390982,114.89912132915165,67.16713375169294,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0410-0001.jpeg,IM-0410-0001.jpeg,1632,1375,1.186909090909091,126.09158021390374,60.933145795684815,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0292-0001.jpeg,IM-0292-0001.jpeg,1858,1500,1.2386666666666666,120.66881844277,61.6498849480811,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1197-0001.jpeg,NORMAL2-IM-1197-0001.jpeg,1608,1348,1.1928783382789319,137.16817064528988,59.97626467463807,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0201-0001.jpeg,IM-0201-0001.jpeg,1446,1310,1.1038167938931298,102.9140894069452,62.208712299268804,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1178-0001.jpeg,NORMAL2-IM-1178-0001.jpeg,1588,1438,1.1043115438108484,131.41522125257933,62.041022011334164,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0799-0001.jpeg,NORMAL2-IM-0799-0001.jpeg,1856,1333,1.3923480870217555,122.72471795211735,57.46420205357539,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0626-0001.jpeg,NORMAL2-IM-0626-0001.jpeg,1820,1476,1.2330623306233062,110.95732414604366,60.78504149433523,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0439-0001.jpeg,NORMAL2-IM-0439-0001.jpeg,1808,1666,1.085234093637455,133.10900864770687,55.156095757076834,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0447-0001.jpeg,IM-0447-0001.jpeg,1840,1499,1.227484989993329,116.77734286625866,61.91430131850166,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0857-0001.jpeg,NORMAL2-IM-0857-0001.jpeg,1586,1306,1.214395099540582,104.55346794018875,62.70744425396109,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0677-0001.jpeg,IM-0677-0001.jpeg,1604,1202,1.3344425956738768,135.93297745652507,65.831998025037,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1267-0001.jpeg,NORMAL2-IM-1267-0001.jpeg,1920,1708,1.1241217798594847,135.98155768198674,61.87260927701016,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0832-0001.jpeg,NORMAL2-IM-0832-0001.jpeg,1538,1164,1.3213058419243986,136.8560532936513,58.811337588349524,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0523-0001.jpeg,NORMAL2-IM-0523-0001.jpeg,1914,1581,1.2106261859582543,143.25975517789954,58.99116925238187,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0487-0001.jpeg,IM-0487-0001.jpeg,1778,1461,1.216974674880219,135.1079972806274,68.61645712958364,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0496-0001.jpeg,IM-0496-0001.jpeg,1824,1426,1.279102384291725,150.18515130963806,53.7456480038695,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1264-0001.jpeg,NORMAL2-IM-1264-0001.jpeg,1206,978,1.2331288343558282,99.71304096423133,51.79040258496683,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1412-0001.jpeg,NORMAL2-IM-1412-0001.jpeg,1784,1216,1.4671052631578947,113.85237703195067,65.11860113894268,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0245-0001.jpeg,IM-0245-0001.jpeg,1724,1480,1.164864864864865,125.92851711920737,57.600374710871954,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0389-0001.jpeg,IM-0389-0001.jpeg,1530,1028,1.4883268482490273,130.783592100913,67.19902834467584,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1112-0001.jpeg,NORMAL2-IM-1112-0001.jpeg,2148,1820,1.1802197802197802,113.68704135715309,64.89221942178303,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1258-0001-0001.jpeg,NORMAL2-IM-1258-0001-0001.jpeg,2048,1882,1.0882040382571732,130.491896139828,63.45812604844793,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0715-0001.jpeg,IM-0715-0001.jpeg,1546,1105,1.3990950226244343,105.10235902899323,64.89152842402947,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0604-0001.jpeg,NORMAL2-IM-0604-0001.jpeg,1700,1437,1.1830201809324983,114.47052273936714,63.369230174434264,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0842-0001.jpeg,NORMAL2-IM-0842-0001.jpeg,1658,1294,1.2812982998454405,109.899933440599,66.50509770826928,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0623-0001.jpeg,NORMAL2-IM-0623-0001.jpeg,1808,1542,1.172503242542153,109.78821249842177,55.8945645234299,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0678-0001.jpeg,IM-0678-0001.jpeg,1792,1611,1.1123525760397268,137.07077597100292,55.24556439097319,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0575-0001.jpeg,NORMAL2-IM-0575-0001.jpeg,1688,1469,1.149081007488087,138.15093447843103,56.81635897292124,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0775-0001.jpeg,NORMAL2-IM-0775-0001.jpeg,1310,1136,1.153169014084507,114.94249274271584,61.892411253110815,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0385-0001.jpeg,IM-0385-0001.jpeg,1712,1330,1.287218045112782,121.38901254303984,63.898421572237254,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0707-0001.jpeg,IM-0707-0001.jpeg,1712,1430,1.1972027972027972,132.40700158486374,62.274350847333054,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0937-0001.jpeg,NORMAL2-IM-0937-0001.jpeg,1642,1496,1.0975935828877006,122.80900631485015,60.888148017518226,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-0988-0001.jpeg,NORMAL2-IM-0988-0001.jpeg,1960,1920,1.0208333333333333,124.01898650085035,67.85808235450521,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\NORMAL2-IM-1278-0001.jpeg,NORMAL2-IM-1278-0001.jpeg,1570,1318,1.1911987860394537,135.02938103476606,57.47250098209914,0,255,L
train,NORMAL,0,data\raw\chest_xray\train\NORMAL\IM-0539-0001.jpeg,IM-0539-0001.jpeg,1724,1476,1.1680216802168022,130.83715118618704,61.90424829778238,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person971_bacteria_2896.jpeg,person971_bacteria_2896.jpeg,1496,1304,1.147239263803681,136.8910171500279,62.76652421091953,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person934_virus_1595.jpeg,person934_virus_1595.jpeg,821,490,1.6755102040816328,130.46269357925874,54.64331173689035,0,217,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person391_virus_781.jpeg,person391_virus_781.jpeg,1664,1152,1.4444444444444444,141.07627620860043,72.67430404912274,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person445_virus_916.jpeg,person445_virus_916.jpeg,1560,1272,1.2264150943396226,102.02700018142235,54.39069964761987,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person379_virus_762.jpeg,person379_virus_762.jpeg,1288,824,1.5631067961165048,115.86381572996441,67.17410577439026,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person505_virus_1017.jpeg,person505_virus_1017.jpeg,1176,784,1.5,118.63403161009302,63.32324113688358,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person502_virus_1011.jpeg,person502_virus_1011.jpeg,703,511,1.37573385518591,163.04938020727494,52.37803637082503,0,248,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1453_bacteria_3771.jpeg,person1453_bacteria_3771.jpeg,1360,832,1.6346153846153846,143.69564656391404,77.26686368302938,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person348_virus_716.jpeg,person348_virus_716.jpeg,1192,1088,1.0955882352941178,118.8591806898934,56.453569168597646,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person595_bacteria_2438.jpeg,person595_bacteria_2438.jpeg,1016,848,1.1981132075471699,133.1934229219284,51.96186216142468,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person820_virus_1456.jpeg,person820_virus_1456.jpeg,1716,1175,1.4604255319148935,114.15442245697565,53.70031373503567,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1344_virus_2319.jpeg,person1344_virus_2319.jpeg,992,560,1.7714285714285714,105.76224258352535,68.32957622883336,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1173_virus_1978.jpeg,person1173_virus_1978.jpeg,1650,978,1.687116564417178,117.6671376340088,63.48371189402481,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person339_virus_695.jpeg,person339_virus_695.jpeg,1320,1040,1.2692307692307692,142.2352738927739,64.59118464362022,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person294_bacteria_1385.jpeg,person294_bacteria_1385.jpeg,992,664,1.4939759036144578,115.987901707637,50.43418211064691,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1637_bacteria_4339.jpeg,person1637_bacteria_4339.jpeg,1936,1536,1.2604166666666667,151.89616961518595,70.02485749791768,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1907_bacteria_4806.jpeg,person1907_bacteria_4806.jpeg,984,656,1.5,99.8618350931985,51.8468181912075,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1480_bacteria_3858.jpeg,person1480_bacteria_3858.jpeg,1152,728,1.5824175824175823,109.65367087339743,46.772539976353556,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person101_virus_187.jpeg,person101_virus_187.jpeg,1592,1312,1.2134146341463414,137.4493178545165,55.06336485305127,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person296_bacteria_1394.jpeg,person296_bacteria_1394.jpeg,1088,704,1.5454545454545454,111.14508480949198,50.33241500150956,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person698_virus_1294.jpeg,person698_virus_1294.jpeg,1192,808,1.4752475247524752,146.6274181424015,44.220269950383106,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person515_bacteria_2190.jpeg,person515_bacteria_2190.jpeg,998,747,1.3360107095046854,109.92029842818167,53.10452509764492,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person478_bacteria_2032.jpeg,person478_bacteria_2032.jpeg,1096,760,1.4421052631578948,145.33238090664616,49.06116009304221,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person428_virus_876.jpeg,person428_virus_876.jpeg,1352,890,1.5191011235955056,142.4125939099794,54.88493983958903,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person9_bacteria_40.jpeg,person9_bacteria_40.jpeg,1248,728,1.7142857142857142,144.6951485013384,51.41189958285751,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1008_virus_1691.jpeg,person1008_virus_1691.jpeg,1576,1328,1.1867469879518073,125.84872628203168,61.13178532629143,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person262_bacteria_1226.jpeg,person262_bacteria_1226.jpeg,1218,840,1.45,104.20136543122996,64.1219588553585,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person763_bacteria_2667.jpeg,person763_bacteria_2667.jpeg,968,672,1.4404761904761905,91.9920675914994,42.75583959048087,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person116_virus_221.jpeg,person116_virus_221.jpeg,1728,1168,1.4794520547945205,130.58353151953324,71.31365739542386,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person914_bacteria_2839.jpeg,person914_bacteria_2839.jpeg,1176,696,1.6896551724137931,140.07523799749785,53.86524665546908,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1333_bacteria_3386.jpeg,person1333_bacteria_3386.jpeg,1136,688,1.6511627906976745,142.12721605797577,53.680846321608996,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person509_bacteria_2145.jpeg,person509_bacteria_2145.jpeg,1176,952,1.2352941176470589,80.38362487852284,38.906467572429726,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1257_bacteria_3215.jpeg,person1257_bacteria_3215.jpeg,816,576,1.4166666666666667,111.79319427423748,51.030703439240575,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person736_virus_1358.jpeg,person736_virus_1358.jpeg,982,573,1.7137870855148343,107.2244591121869,45.979936649964664,0,191,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person537_bacteria_2263.jpeg,person537_bacteria_2263.jpeg,1216,1000,1.216,122.55417105263157,57.22488425499047,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person921_bacteria_2846.jpeg,person921_bacteria_2846.jpeg,1080,672,1.6071428571428572,159.0868041776896,44.37367018686462,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person366_virus_746.jpeg,person366_virus_746.jpeg,1280,904,1.415929203539823,121.02799277516593,76.62913509346504,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person911_virus_1567.jpeg,person911_virus_1567.jpeg,1168,776,1.5051546391752577,123.77133570470272,70.12783659906182,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1170_virus_1970.jpeg,person1170_virus_1970.jpeg,828,525,1.5771428571428572,136.5449551414769,48.64247677003136,0,216,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person55_bacteria_266.jpeg,person55_bacteria_266.jpeg,1666,1176,1.4166666666666667,90.6982680827433,52.843978388772506,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person387_bacteria_1770.jpeg,person387_bacteria_1770.jpeg,904,416,2.173076923076923,99.27005509700477,47.49152817083863,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1171_bacteria_3118.jpeg,person1171_bacteria_3118.jpeg,1040,627,1.6586921850079746,114.14261440314071,57.88776773447236,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1746_bacteria_4585.jpeg,person1746_bacteria_4585.jpeg,2072,1440,1.4388888888888889,147.0318506006006,50.01393780015706,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person67_bacteria_333.jpeg,person67_bacteria_333.jpeg,664,472,1.4067796610169492,142.89845504900958,37.759506217561345,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person264_bacteria_1233.jpeg,person264_bacteria_1233.jpeg,1064,696,1.528735632183908,97.18281155474894,43.89456800360653,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1124_bacteria_3065.jpeg,person1124_bacteria_3065.jpeg,1546,1231,1.255889520714866,116.52967853941358,66.84347891978499,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person623_bacteria_2496.jpeg,person623_bacteria_2496.jpeg,1000,624,1.6025641025641026,141.4534375,46.20088797720571,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1500_virus_2610.jpeg,person1500_virus_2610.jpeg,1560,1304,1.196319018404908,150.6413225578103,76.88005260539255,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person981_bacteria_2907.jpeg,person981_bacteria_2907.jpeg,1384,1312,1.0548780487804879,162.2781395389821,52.92571988846077,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1375_virus_2366.jpeg,person1375_virus_2366.jpeg,1512,1056,1.4318181818181819,145.1685988105259,67.33958050005401,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person648_virus_1230.jpeg,person648_virus_1230.jpeg,992,784,1.2653061224489797,126.84885718400264,56.82688083124906,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1391_bacteria_3537.jpeg,person1391_bacteria_3537.jpeg,1384,1072,1.291044776119403,151.74231151863515,53.566410343941556,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1340_bacteria_3405.jpeg,person1340_bacteria_3405.jpeg,992,776,1.2783505154639174,143.86488947663784,51.31940733538149,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person891_virus_1541.jpeg,person891_virus_1541.jpeg,1048,632,1.6582278481012658,99.49447712339357,59.973932612931904,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person412_bacteria_1827.jpeg,person412_bacteria_1827.jpeg,1428,884,1.6153846153846154,129.52870197852897,66.66193408690657,0,236,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1103_bacteria_3044.jpeg,person1103_bacteria_3044.jpeg,1336,848,1.5754716981132075,170.07071323155574,52.835738612361,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person162_virus_321.jpeg,person162_virus_321.jpeg,1424,1224,1.1633986928104576,131.92784467485495,60.53693664708273,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person48_bacteria_233.jpeg,person48_bacteria_233.jpeg,1144,790,1.4481012658227848,113.01159931840311,59.55877606432835,0,241,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1670_bacteria_4429.jpeg,person1670_bacteria_4429.jpeg,1288,976,1.319672131147541,142.39090580770798,53.43132051447638,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1294_virus_2221.jpeg,person1294_virus_2221.jpeg,1336,784,1.7040816326530612,150.79325946321643,66.93360212602656,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1274_bacteria_3236.jpeg,person1274_bacteria_3236.jpeg,1304,816,1.5980392156862746,144.29154731294358,57.9241607848472,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1212_virus_2057.jpeg,person1212_virus_2057.jpeg,1368,912,1.5,166.7039714142813,60.833701805462304,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1760_bacteria_4602.jpeg,person1760_bacteria_4602.jpeg,952,632,1.5063291139240507,119.45578096745027,60.66054020611812,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person295_bacteria_1390.jpeg,person295_bacteria_1390.jpeg,1354,759,1.7839262187088274,115.1466060644983,57.7757662203498,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1634_bacteria_4334.jpeg,person1634_bacteria_4334.jpeg,1824,976,1.8688524590163935,136.14585467896174,69.9805197013978,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person294_bacteria_1381.jpeg,person294_bacteria_1381.jpeg,1336,768,1.7395833333333333,94.4244850143463,52.99215706479503,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person863_virus_1508.jpeg,person863_virus_1508.jpeg,1456,1072,1.3582089552238805,143.99954831782023,74.51788602676349,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person336_bacteria_1551.jpeg,person336_bacteria_1551.jpeg,1144,784,1.4591836734693877,109.16224177608106,59.26496676772766,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1678_bacteria_4446.jpeg,person1678_bacteria_4446.jpeg,1144,928,1.2327586206896552,138.13056690077164,64.14578677497431,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1411_bacteria_3607.jpeg,person1411_bacteria_3607.jpeg,1816,1608,1.1293532338308458,131.67905858921253,58.49193062177291,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person617_bacteria_2488.jpeg,person617_bacteria_2488.jpeg,1422,952,1.4936974789915967,114.61477354654942,47.5258831044971,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person9_bacteria_39.jpeg,person9_bacteria_39.jpeg,1152,856,1.3457943925233644,127.77547885027259,49.7619915796916,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person714_bacteria_2615.jpeg,person714_bacteria_2615.jpeg,930,587,1.584327086882453,91.81490355553113,40.31577176348489,0,202,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1546_bacteria_4044.jpeg,person1546_bacteria_4044.jpeg,1216,856,1.4205607476635513,126.23774613409985,65.75567867469756,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person748_virus_1373.jpeg,person748_virus_1373.jpeg,992,608,1.631578947368421,101.53885027589133,52.859720222355016,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person649_virus_1231.jpeg,person649_virus_1231.jpeg,1192,864,1.3796296296296295,149.57314096290082,53.01068468386791,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person542_bacteria_2276.jpeg,person542_bacteria_2276.jpeg,771,447,1.7248322147651007,124.5018149531246,30.22164995565315,0,182,RGB
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person145_virus_294.jpeg,person145_virus_294.jpeg,904,600,1.5066666666666666,121.11064343657817,52.49930163455022,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1420_bacteria_3647.jpeg,person1420_bacteria_3647.jpeg,944,808,1.1683168316831682,176.36787448607149,56.14671523560143,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person383_bacteria_1747.jpeg,person383_bacteria_1747.jpeg,1478,1137,1.2999120492524185,138.03082917679765,58.69720421556358,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1932_bacteria_4843.jpeg,person1932_bacteria_4843.jpeg,1368,888,1.5405405405405406,100.89604324719457,73.96640740793913,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person725_bacteria_2627.jpeg,person725_bacteria_2627.jpeg,1224,880,1.3909090909090909,124.93323770796198,51.852601150203206,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person38_bacteria_192.jpeg,person38_bacteria_192.jpeg,936,632,1.481012658227848,141.63312101049442,52.78351473955694,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person57_bacteria_271.jpeg,person57_bacteria_271.jpeg,1492,1118,1.334525939177102,113.53035929249377,56.04794956912562,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1288_bacteria_3251.jpeg,person1288_bacteria_3251.jpeg,1184,664,1.783132530120482,142.29875117022144,49.650342273522206,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1506_bacteria_3933.jpeg,person1506_bacteria_3933.jpeg,1648,1208,1.3642384105960266,146.85709298447244,78.29887860694825,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1905_bacteria_4801.jpeg,person1905_bacteria_4801.jpeg,1512,1192,1.2684563758389262,99.92278661091581,58.32669725352162,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person487_bacteria_2059.jpeg,person487_bacteria_2059.jpeg,1248,904,1.3805309734513274,146.0030358307806,48.605914547364904,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person754_virus_1379.jpeg,person754_virus_1379.jpeg,904,848,1.0660377358490567,165.5486360410753,59.38500349259921,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person652_virus_1234.jpeg,person652_virus_1234.jpeg,1176,744,1.5806451612903225,106.25190183600321,62.232684913786976,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1473_virus_2551.jpeg,person1473_virus_2551.jpeg,2088,1840,1.1347826086956523,83.16942153923038,46.968269080775805,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person583_virus_1127.jpeg,person583_virus_1127.jpeg,1280,712,1.797752808988764,121.35486525632022,62.50939519471555,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person110_virus_206.jpeg,person110_virus_206.jpeg,1192,840,1.4190476190476191,101.1911832853947,48.92877452171179,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person597_bacteria_2451.jpeg,person597_bacteria_2451.jpeg,1064,760,1.4,116.16350291848042,51.17480284773738,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1187_bacteria_3136.jpeg,person1187_bacteria_3136.jpeg,992,736,1.3478260869565217,127.78632730320828,45.41872772534791,0,255,L
train,PNEUMONIA,1,data\raw\chest_xray\train\PNEUMONIA\person1276_virus_2198.jpeg,person1276_virus_2198.jpeg,856,608,1.4078947368421053,107.96896904205607,56.122265281502244,0,255,L
